surveyLocation,point,observer1,observer2,date,start,cloudCover,weather,recorder,recordingfile,photoFileOriginal,photoFileEdited,editor,species,detectionType,total,estimate,distance,callTime,comment,entered,proofed,occasion
Tauk,TTA2-5,Indah,Rikardus,2017-11-04,08:11,40,mendung,YPI,171104-004.WAV,IMG_20171105_140702.jpg,IMG_20180425_142936_HDR.jpg,ISS,Buceros rhinoceros,A,1,0,5,03:20,"",KSL,,2
Tauk,TTA2-5,Indah,Rikardus,2017-11-04,08:11,40,mendung,YPI,171104-004.WAV,IMG_20171105_140702.jpg,IMG_20180425_142936_HDR.jpg,ISS,Copsychus malabaricus,A,1,0,4,04:17,"",KSL,,2
Tauk,TTA2-5,Indah,Rikardus,2017-11-04,08:11,40,mendung,YPI,171104-004.WAV,IMG_20171105_140702.jpg,IMG_20180425_142936_HDR.jpg,ISS,Anthracoceros albirostris,A,,,,09:56,"",KSL,,2
Tauk,TTA2-6,Indah,Rikardus,2017-11-04,09:05,20,cerah,YPI,171104-005.WAV,IMG_20171105_140710.jpg,IMG_20180425_142926_HDR.jpg,ISS,Buceros rhinoceros,A,1,0,5,05:07,"",KSL,,2
Tauk,TTA2-6,Indah,Rikardus,2017-11-04,09:05,20,cerah,YPI,171104-005.WAV,IMG_20171105_140710.jpg,IMG_20180425_142926_HDR.jpg,ISS,Buceros rhinoceros,A,1,0,5,05:07,"",KSL,,2
Tauk,TTA3-1,Indah,Rikardus,2017-11-06,05:30,20,cerah,YPI,171106-000.WAV,IMG_20171106_131035.jpg,IMG_20180425_142917_HDR.jpg,ISS,Rhinoplax vigil,A,1,0,,08:46,"",KSL,,2
Tauk,TTA3-1,Indah,Rikardus,2017-11-06,05:30,20,cerah,YPI,171106-000.WAV,IMG_20171106_131035.jpg,IMG_20180425_142917_HDR.jpg,ISS,Rhinoplax vigil,A,1,0,,08:46,"",KSL,,2
Tauk,TTA3-2,Indah,Rikardus,2017-11-06,06:04,20,cerah,YPI,171106-001.WAV,IMG_20171106_131049.jpg,IMG_20180425_142853_HDR.jpg,ISS,Chloropsis sonnerati,A,1,0,2,01:25,"",KSL,,2
Tauk,TTA3-2,Indah,Rikardus,2017-11-06,06:04,20,cerah,YPI,171106-001.WAV,IMG_20171106_131049.jpg,IMG_20180425_142853_HDR.jpg,ISS,Rhyticeros undulatus,F,1,0,4,03:55,"",KSL,,2
Tauk,TTA3-2,Indah,Rikardus,2017-11-06,06:04,20,cerah,YPI,171106-001.WAV,IMG_20171106_131049.jpg,IMG_20180425_142853_HDR.jpg,ISS,Chloropsis sonnerati,A,1,0,2,01:25,"",KSL,,2
Tauk,TTA3-2,Indah,Rikardus,2017-11-06,06:04,20,cerah,YPI,171106-001.WAV,IMG_20171106_131049.jpg,IMG_20180425_142853_HDR.jpg,ISS,Rhyticeros undulatus,F,1,0,4,03:55,"",KSL,,2
Tauk,TTA3-4,Indah,Rikardus,2017-11-06,07:10,10,cerah,YPI,171106-003.WAV,IMG_20171106_131109.jpg,IMG_20180425_142804_HDR.jpg,ISS,Anorrhinus galeritus,A,1,0,5,09:57,"",KSL,,2
Tauk,TTA3-4,Indah,Rikardus,2017-11-06,07:10,10,cerah,YPI,171106-003.WAV,IMG_20171106_131109.jpg,IMG_20180425_142804_HDR.jpg,ISS,Anorrhinus galeritus,A,1,0,5,09:57,"",KSL,,2
Tauk,TTA3-5,Indah,Rikardus,2017-11-06,07:40,0,"cerah, matahari bersinar",YPI,171106-004.WAV,IMG_20171106_131117.jpg,IMG_20180425_142728.jpg,ISS,Copsychus malabaricus,A,1,0,2,00:52,"",KSL,,2
Tauk,TTA3-5,Indah,Rikardus,2017-11-06,07:40,0,"cerah, matahari bersinar",YPI,171106-004.WAV,IMG_20171106_131117.jpg,IMG_20180425_142728.jpg,ISS,Copsychus malabaricus,A,1,0,2,00:52,"",KSL,,2
Tauk,TTA3-6,Indah,Rikardus,2017-11-06,08:30,0,cerah,YPI,171106-006.WAV,IMG_20171106_131130.jpg,IMG_20181005_164116.jpg,ISS,Buceros rhinoceros,A,4,0,5,01:34,"",KSL,,2
Tauk,TTA3-6,Indah,Rikardus,2017-11-06,08:30,0,cerah,YPI,171106-006.WAV,IMG_20171106_131130.jpg,IMG_20181005_164116.jpg,ISS,Buceros rhinoceros,A,4,0,5,01:34,"",KSL,,2
Tauk,TTA5-5,Indah,Rikardus,2017-11-10,07:35,70,cerah,YPI,171110-005.WAV,IMG_20171111_130145.jpg,IMG_20180604_140434.jpg,ISS,Copsychus malabaricus,A,1,0,3,00:11,"",KSL,,2
Tauk,TTA5-5,Indah,Rikardus,2017-11-10,07:35,70,cerah,YPI,171110-005.WAV,IMG_20171111_130145.jpg,IMG_20180604_140434.jpg,ISS,Copsychus malabaricus,A,1,0,3,00:11,"",KSL,,2
Tauk,TTA6-2,Indah,Rikardus,2017-11-11,05:57,40,akan cerah,YPI,171111-001.wav,IMG_20171111_131517.jpg,IMG_20180521_165108.jpg,ISS,Copsychus malabaricus,A,1,0,4,09:37,"",KSL,,2
Tauk,TTA6-2,Indah,Rikardus,2017-11-11,05:57,40,akan cerah,YPI,171111-001.wav,IMG_20171111_131517.jpg,IMG_20180521_165108.jpg,ISS,Copsychus malabaricus,A,1,0,4,09:37,"",KSL,,2
Tauk,TTA6-6,Indah,Rikardus,2017-11-11,07:45,10,cerah,YPI,171111-005.wav,IMG_20171111_131544.jpg,IMG_20180521_164450.jpg,ISS,Rhyticeros undulatus,F,2,0,3,06:15,"",KSL,,2
Tauk,TTA6-6,Indah,Rikardus,2017-11-11,07:45,10,cerah,YPI,171111-005.wav,IMG_20171111_131544.jpg,IMG_20180521_164450.jpg,ISS,Rhyticeros undulatus,F,2,0,3,06:15,"",KSL,,2
Tauk,TTA6-9,Indah,Rikardus,2017-11-11,09:00,0,cerah,YPI,171111-008.wav,IMG_20171111_131606.jpg,IMG_20180521_164641.jpg,ISS,Anthracoceros malayanus,A,1,0,4,00:22,"",KSL,,2
Tauk,TTA6-9,Indah,Rikardus,2017-11-11,09:00,0,cerah,YPI,171111-008.wav,IMG_20171111_131606.jpg,IMG_20180521_164641.jpg,ISS,Anthracoceros malayanus,A,1,0,4,00:22,"",KSL,,2
Tauk,TTA7-2,Indah,Rikardus,2017-11-09,06:05,60,cerah bercabut,YPI,171109-001.wav,IMG_20171111_125200.jpg,IMG_20180522_141904.jpg,ISS,Anthracoceros malayanus,A,1,0,4,00:04,"",KSL,,2
Tauk,TTA7-3,Indah,Rikardus,2017-11-09,06:27,50,cerah berkabut,YPI,171109-002.wav,IMG_20171111_125207.jpg,IMG_20180522_141915.jpg,ISS,Anthracoceros malayanus,A,3,1,3,06:30,"",KSL,,2
Tauk,TTA7-4,Indah,Rikardus,2017-11-09,06:50,30,cerah,YPI,171109-003.wav,IMG_20171111_125214.jpg,IMG_20180522_141959.jpg,ISS,Anthracoceros malayanus,A,2,0,5,00:07,"",KSL,,2
Tauk,TTA7-5,Indah,Rikardus,2017-11-09,07:15,20,cerah,YPI,171109-004.wav,IMG_20171111_125222.jpg,IMG_20180522_142009.jpg,ISS,Anthracoceros malayanus,A,2,0,5,00:39,"",KSL,,2
Tauk,TTA7-9,Indah,Rikardus,2017-11-09,08:56,50,mendung,YPI,171109-008.wav,IMG_20171111_125253.jpg,IMG_20180522_142057.jpg,ISS,Rhyticeros undulatus,V,1,0,4,03:01,"",KSL,,2
Tauk,TTB1-1,Katie,Oka,2017-11-04,05:31,100,overcast,Cornell,R26_0229_1.WAV,IMG_20171105_135506.jpg,IMG_20180420_153534.jpg,KSL,Rhyticeros undulatus,A,1,0,2,08:51,"",KSL,,2
Tauk,TTB1-2,Katie,Oka,2017-11-04,06:21,100,overcast but dry,Cornell,R26_0230_1.WAV,IMG_20171105_135521.jpg,IMG_20180420_153550.jpg,KSL,Buceros rhinoceros,A,2,1,5,"","",KSL,,2
Tauk,TTB1-3,Katie,Oka,2017-11-04,07:25,100,"overcast but dry, foggy",Cornell,R26_0231_1.WAV,IMG_20171105_135533.jpg,IMG_20180420_153617.jpg,KSL,Anorrhinus galeritus,A,3,1,2,"","",KSL,,2
Tauk,TTB1-3,Katie,Oka,2017-11-04,07:25,100,"overcast but dry, foggy",Cornell,R26_0231_1.WAV,IMG_20171105_135533.jpg,IMG_20180420_153617.jpg,KSL,Rhyticeros undulatus,A,3,0,1,"","",KSL,,2
Tauk,TTB2-1,Katie,Oka,2017-11-05,05:45,100,cloudy but dry,Cornell,R26_0236_1.WAV,IMG_20171105_135637.jpg,IMG_20180423_160714.jpg,KSL,Anorrhinus galeritus,A,2,0,3,"","",KSL,,2
Tauk,TTB2-1,Katie,Oka,2017-11-05,05:45,100,cloudy but dry,Cornell,R26_0236_1.WAV,IMG_20171105_135637.jpg,IMG_20180423_160714.jpg,KSL,Rhyticeros undulatus,A,2,0,1,01:12,"",KSL,,2
Tauk,TTB2-3,Katie,Oka,2017-11-05,07:00,100,"cloudy, slightly drippy",Cornell,R26_0238_1.WAV,IMG_20171105_135719.jpg,IMG_20180423_160805.jpg,KSL,Chloropsis sonnerati,A,2,0,1,03:30,"",KSL,,2
Tauk,TTB2-4,Katie,Oka,2017-11-05,07:27,100,"overcast, humid",Cornell,R26_0239_1.WAV,IMG_20171105_135744.jpg,IMG_20180423_160824.jpg,KSL,Rhinoplax vigil,A,1,0,4,03:02,"",KSL,,2
Tauk,TTB2-4,Katie,Oka,2017-11-05,07:27,100,"overcast, humid",Cornell,R26_0239_1.WAV,IMG_20171105_135744.jpg,IMG_20180423_160824.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,2
Tauk,TTB2-5,Katie,Oka,2017-11-05,07:51,100,cloudy and humid,Cornell,R26_0240_1.WAV,IMG_20171105_135807.jpg,IMG_20180423_160854.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,2
Tauk,TTB2-6,Katie,Oka,2017-11-05,08:15,100,"cloudy, humid, hot",Cornell,R26_0241_1.WAV,IMG_20171105_135823.jpg,IMG_20180423_160913.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,2
Tauk,TTB2-7,Katie,Oka,2017-11-05,08:42,100,"cloudy, humid",Cornell,R26_0242_1.WAV,IMG_20171105_135841.jpg,IMG_20180423_160941.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,2
Tauk,TTB3-2,Katie,Oka,2017-11-06,06:03,40,clear and dry,Cornell,R26_0245_1.WAV,IMG_20171106_130608.jpg,IMG_20180424_150137.jpg,KSL,Rhyticeros undulatus,A,1,0,1,"","",KSL,,2
Tauk,TTB3-2,Katie,Oka,2017-11-06,06:03,40,clear and dry,Cornell,R26_0245_1.WAV,IMG_20171106_130608.jpg,IMG_20180424_150137.jpg,KSL,Rhinoplax vigil,A,1,0,4,06:01,"",KSL,,2
Tauk,TTB3-4,Katie,Oka,2017-11-06,07:13,40,clear and sunny,Cornell,R26_0247_1.WAV,IMG_20171106_130635.jpg,IMG_20180424_150202.jpg,KSL,Chloropsis sonnerati,A,1,0,2,00:10,"",KSL,,2
Tauk,TTB3-4,Katie,Oka,2017-11-06,07:13,40,clear and sunny,Cornell,R26_0247_1.WAV,IMG_20171106_130635.jpg,IMG_20180424_150202.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,2
Tauk,TTB3-4,Katie,Oka,2017-11-06,07:13,40,clear and sunny,Cornell,R26_0247_1.WAV,IMG_20171106_130635.jpg,IMG_20180424_150202.jpg,KSL,Anorrhinus galeritus,A,1,0,4,"","",KSL,,2
Tauk,TTB3-4,Katie,Oka,2017-11-06,07:13,40,clear and sunny,Cornell,R26_0247_1.WAV,IMG_20171106_130635.jpg,IMG_20180424_150202.jpg,KSL,Rhyticeros undulatus,A,1,0,1,05:45,"",KSL,,2
Tauk,TTB3-5,Katie,Oka,2017-11-06,07:56,50,clear and sunny,Cornell,R26_0249_1.WAV,IMG_20171106_130650.jpg,IMG_20180424_150215.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,2
Tauk,TTB3-6,Katie,Oka,2017-11-06,08:25,40,clear and sunny,Cornell,R26_0251_1.WAV,IMG_20171106_130659.jpg,IMG_20180424_150224.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,2
Tauk,TTB3-6,Katie,Oka,2017-11-06,08:25,40,clear and sunny,Cornell,R26_0251_1.WAV,IMG_20171106_130659.jpg,IMG_20180424_150224.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,2
Tauk,TTB4-2,Katie,Oka,2017-11-07,06:10,100,cloudy but not wet,Cornell,R26_0256_1.WAV,IMG_20171111_125651.jpg,IMG_20180504_152954.jpg,KSL,Rhinoplax vigil,A,1,0,3,05:26,"",KSL,,2
Tauk,TTB4-3,Katie,Oka,2017-11-07,06:44,100,overcast but sunny,Cornell,R26_0257_1.WAV,IMG_20171111_125659.jpg,IMG_20180425_151924.jpg,KSL,Copsychus malabaricus,A,1,0,2,00:30,"",KSL,,2
Tauk,TTB4-3,Katie,Oka,2017-11-07,06:44,100,overcast but sunny,Cornell,R26_0257_1.WAV,IMG_20171111_125659.jpg,IMG_20180425_151924.jpg,KSL,Rhinoplax vigil,A,2,0,3,00:57,"",KSL,,2
Tauk,TTB4-3,Katie,Oka,2017-11-07,06:44,100,overcast but sunny,Cornell,R26_0257_1.WAV,IMG_20171111_125659.jpg,IMG_20180425_151924.jpg,KSL,Buceros rhinoceros,A,4,0,4,"","",KSL,,2
Tauk,TTB5-1,Katie,Oka,2017-11-10,05:30,95,"overcast but thin clouds, drippy",Cornell,R26_0273_1.WAV,IMG_20171111_130741.jpg,IMG_20180427_143636.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,2
Tauk,TTB5-1,Katie,Oka,2017-11-10,05:30,95,"overcast but thin clouds, drippy",Cornell,R26_0273_1.WAV,IMG_20171111_130741.jpg,IMG_20180427_143636.jpg,KSL,Chloropsis sonnerati,A,1,0,2,08:58,"",KSL,,2
Tauk,TTB5-10,Katie,Oka,2017-11-10,09:22,100,overcast and clouds thicker,Cornell,R26_0282_1.WAV,IMG_20171111_131002.jpg,IMG_20180427_143855.jpg,KSL,Rhyticeros undulatus,F,2,0,1,"","",KSL,,2
Tauk,TTB5-2,Katie,Oka,2017-11-10,05:55,80,"thin clouds, drippy",Cornell,R26_0274_1.WAV,IMG_20171111_130749.jpg,IMG_20180427_143651.jpg,KSL,Anthracoceros malayanus,A,1,0,2,08:40,"",KSL,,2
Tauk,TTB5-5,Katie,Oka,2017-11-10,07:09,50,"beginning to clear, not drippy",Cornell,R26_0277_1.WAV,IMG_20171111_130811.jpg,IMG_20180427_143738.jpg,KSL,Chloropsis sonnerati,A,1,0,2,07:40,"",KSL,,2
Tauk,TTB5-8,Katie,Oka,2017-11-10,08:24,100,overcast but dry,Cornell,R26_0280_1.WAV,IMG_20171111_130944.jpg,IMG_20180427_143829.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,2
Tauk,TTB6-2,Katie,Oka,2017-11-12,06:03,100,cloudy and very slightly raining,Cornell,R26_0294_1.WAV,IMG_20171114_090928.jpg,IMG_20180430_145404.jpg,KSL,Berenicornis comatus,A,1,0,3,00:11,stream 1,KSL,,2
Tauk,TTB6-3,Katie,Oka,2017-11-12,06:32,100,cloudy; possibly slightly raining,Cornell,R26_0295_1.WAV,IMG_20171114_090941.jpg,IMG_20180504_153534.jpg,KSL,Anthracoceros malayanus,A,2,0,3,"",stream 2,KSL,,2
Tauk,TTB6-8,Katie,Oka,2017-11-12,08:39,100,gently raining,Cornell,R26_0300_1.WAV,IMG_20171114_091027.jpg,IMG_20180430_145506.jpg,KSL,Anthracoceros malayanus,A,1,0,3,"",Rain noise 1,KSL,,2
Tauk,TTB7-4,Katie,Oka,2017-11-09,07:12,100,high fog and drippy,Cornell,R26_0267_1.WAV,IMG_20171111_124652.jpg,IMG_20180502_150513.jpg,KSL,Anthracoceros malayanus,A,1,0,3,08:49,"",KSL,,2
Tauk,TTB8-4,Katie,Oka,2017-11-11,07:06,80,"thin clouds, sunny, windy",Cornell,R26_0287_1.WAV,IMG_20171111_131126.jpg,IMG_20180502_140648.jpg,KSL,Buceros rhinoceros,A,2,0,2,"","",KSL,,2
Tauk,TTB8-6,Katie,Oka,2017-11-11,08:01,90,"cloudy but sunny, gusty",Cornell,R26_0289_1.WAV,IMG_20171111_131141.jpg,IMG_20180502_140717.jpg,KSL,Copsychus malabaricus,A,1,0,2,09:30,"",KSL,,2
Tauk,TTB8-9,Katie,Oka,2017-11-11,09:19,70,"overcast, bright, sunny, windy",Cornell,R26_0292_1.WAV,IMG_20171111_131205.jpg,IMG_20180502_140756.jpg,KSL,Buceros rhinoceros,A,1,0,1,"","",KSL,,2
Tauk,TTA1-7,Katie,Oka,2017-12-14,08:53,40,"thin clouds, sunny",Cornell,R26_1035_1.WAV,IMG_20171214_105919.jpg,IMG_20180504_161801.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,3
Tauk,TTA1-7,Katie,Oka,2017-12-14,08:53,40,"thin clouds, sunny",Cornell,R26_1035_1.WAV,IMG_20171214_105919.jpg,IMG_20180504_161801.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,3
Tauk,TTA2-3,Katie,Oka,2017-12-15,06:52,10,"fog in valley, clear",Cornell,R26_1038_1.WAV,IMG_20171215_235417.jpg,IMG_20180504_160853.jpg,KSL,Anorrhinus galeritus,A,3,0,1,"",stream 1,KSL,,3
Tauk,TTA2-3,Katie,Oka,2017-12-15,06:52,10,"fog in valley, clear",Cornell,R26_1038_1.WAV,IMG_20171215_235417.jpg,IMG_20180504_160853.jpg,KSL,Anorrhinus galeritus,A,3,0,1,"",stream 1,KSL,,3
Tauk,TTA2-5,Katie,Oka,2017-12-15,07:59,0,clear and sunny,Cornell,R26_1040_1.WAV,IMG_20171215_235448.jpg,IMG_20180504_160919.jpg,KSL,Anorrhinus galeritus,A,2,0,3,"","",KSL,,3
Tauk,TTA2-5,Katie,Oka,2017-12-15,07:59,0,clear and sunny,Cornell,R26_1040_1.WAV,IMG_20171215_235448.jpg,IMG_20180504_160919.jpg,KSL,Buceros rhinoceros,A,2,0,3,"","",KSL,,3
Tauk,TTA2-5,Katie,Oka,2017-12-15,07:59,0,clear and sunny,Cornell,R26_1040_1.WAV,IMG_20171215_235448.jpg,IMG_20180504_160919.jpg,KSL,Anorrhinus galeritus,A,2,0,3,"","",KSL,,3
Tauk,TTA2-5,Katie,Oka,2017-12-15,07:59,0,clear and sunny,Cornell,R26_1040_1.WAV,IMG_20171215_235448.jpg,IMG_20180504_160919.jpg,KSL,Buceros rhinoceros,A,2,0,3,"","",KSL,,3
Tauk,TTA2-6,Katie,Oka,2017-12-15,08:41,0,clear and sunny,Cornell,R26_1041_1.WAV,IMG_20171215_235456.jpg,IMG_20180504_160930.jpg,KSL,Buceros rhinoceros,A,6,1,1,"","",KSL,,3
Tauk,TTA2-6,Katie,Oka,2017-12-15,08:41,0,clear and sunny,Cornell,R26_1041_1.WAV,IMG_20171215_235456.jpg,IMG_20180504_160930.jpg,KSL,Buceros rhinoceros,A,6,1,1,"","",KSL,,3
Tauk,TTA3-3,Katie,Oka,2017-12-13,06:29,100,"thick clouds, getting darker",Cornell,R26_1024_1.WAV,IMG_20171213_110634.jpg,IMG_20180514_150233.jpg,KSL,Rhinoplax vigil,A,1,0,5,"","",KSL,,3
Tauk,TTA3-3,Katie,Oka,2017-12-13,06:29,100,"thick clouds, getting darker",Cornell,R26_1024_1.WAV,IMG_20171213_110634.jpg,IMG_20180514_150233.jpg,KSL,Rhinoplax vigil,A,1,0,5,"","",KSL,,3
Tauk,TTA3-4,Katie,Oka,2017-12-13,06:56,100,"heavy, low clouds, slightly drippy",Cornell,R26_1025_1.WAV,IMG_20171213_110642.jpg,IMG_20180514_150249.jpg,KSL,Buceros rhinoceros,A,2,0,4,"","",KSL,,3
Tauk,TTA3-4,Katie,Oka,2017-12-13,06:56,100,"heavy, low clouds, slightly drippy",Cornell,R26_1025_1.WAV,IMG_20171213_110642.jpg,IMG_20180514_150249.jpg,KSL,Copsychus malabaricus,A,1,0,2,09:32,"",KSL,,3
Tauk,TTA3-4,Katie,Oka,2017-12-13,06:56,100,"heavy, low clouds, slightly drippy",Cornell,R26_1025_1.WAV,IMG_20171213_110642.jpg,IMG_20180514_150249.jpg,KSL,Buceros rhinoceros,A,2,0,4,"","",KSL,,3
Tauk,TTA3-4,Katie,Oka,2017-12-13,06:56,100,"heavy, low clouds, slightly drippy",Cornell,R26_1025_1.WAV,IMG_20171213_110642.jpg,IMG_20180514_150249.jpg,KSL,Copsychus malabaricus,A,1,0,2,09:32,"",KSL,,3
Tauk,TTA3-5,Katie,Oka,2017-12-13,07:24,100,"heavy clouds, will rain soon",Cornell,R26_1026_1.WAV,IMG_20171213_110649.jpg,IMG_20180514_150300.jpg,KSL,Rhyticeros undulatus,A,1,0,1,01:40,stream 2,KSL,,3
Tauk,TTA3-5,Katie,Oka,2017-12-13,07:24,100,"heavy clouds, will rain soon",Cornell,R26_1026_1.WAV,IMG_20171213_110649.jpg,IMG_20180514_150300.jpg,KSL,Rhyticeros undulatus,A,1,0,1,01:40,stream 2,KSL,,3
Tauk,TTA3-6,Katie,Oka,2017-12-13,07:53,100,sun peeking thru the clouds,Cornell,R26_1027_1.WAV,IMG_20171213_110657.jpg,IMG_20180514_150317.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",stream 1,KSL,,3
Tauk,TTA3-6,Katie,Oka,2017-12-13,07:53,100,sun peeking thru the clouds,Cornell,R26_1027_1.WAV,IMG_20171213_110657.jpg,IMG_20180514_150317.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 1,KSL,,3
Tauk,TTA3-6,Katie,Oka,2017-12-13,07:53,100,sun peeking thru the clouds,Cornell,R26_1027_1.WAV,IMG_20171213_110657.jpg,IMG_20180514_150317.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",stream 1,KSL,,3
Tauk,TTA3-6,Katie,Oka,2017-12-13,07:53,100,sun peeking thru the clouds,Cornell,R26_1027_1.WAV,IMG_20171213_110657.jpg,IMG_20180514_150317.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 1,KSL,,3
Tauk,TTA3-7,Katie,Oka,2017-12-13,08:23,100,"humid, feels like it's gonna rain but sun peeking thru clouds",Cornell,R26_1028_1.WAV,IMG_20171213_110704.jpg,IMG_20180514_150327.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 2,KSL,,3
Tauk,TTA3-7,Katie,Oka,2017-12-13,08:23,100,"humid, feels like it's gonna rain but sun peeking thru clouds",Cornell,R26_1028_1.WAV,IMG_20171213_110704.jpg,IMG_20180514_150327.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",stream 2,KSL,,3
Tauk,TTA3-7,Katie,Oka,2017-12-13,08:23,100,"humid, feels like it's gonna rain but sun peeking thru clouds",Cornell,R26_1028_1.WAV,IMG_20171213_110704.jpg,IMG_20180514_150327.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 2,KSL,,3
Tauk,TTA3-7,Katie,Oka,2017-12-13,08:23,100,"humid, feels like it's gonna rain but sun peeking thru clouds",Cornell,R26_1028_1.WAV,IMG_20171213_110704.jpg,IMG_20180514_150327.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",stream 2,KSL,,3
Tauk,TTA5-5,Katie,Oka,2017-12-07,07:30,100,foggy,Cornell,R26_0307_1.WAV,IMG_20171213_110901.jpg,IMG_20180516_142857.jpg,KSL,Rhyticeros undulatus,A,1,0,4,"",stream 1,KSL,,3
Tauk,TTA5-5,Katie,Oka,2017-12-07,07:30,100,foggy,Cornell,R26_0307_1.WAV,IMG_20171213_110901.jpg,IMG_20180516_142857.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 1,KSL,,3
Tauk,TTA5-5,Katie,Oka,2017-12-07,07:30,100,foggy,Cornell,R26_0307_1.WAV,IMG_20171213_110901.jpg,IMG_20180516_142857.jpg,KSL,Rhyticeros undulatus,A,1,0,4,"",stream 1,KSL,,3
Tauk,TTA5-5,Katie,Oka,2017-12-07,07:30,100,foggy,Cornell,R26_0307_1.WAV,IMG_20171213_110901.jpg,IMG_20180516_142857.jpg,KSL,Buceros rhinoceros,A,2,0,3,"",stream 1,KSL,,3
Tauk,TTA5-6,Katie,Oka,2017-12-07,08:06,100,foggy,Cornell,R26_0308_1.WAV,IMG_20171213_110909.jpg,IMG_20180516_142905.jpg,KSL,Rhyticeros undulatus,A,2,0,2,01:50,"",KSL,,3
Tauk,TTA5-6,Katie,Oka,2017-12-07,08:06,100,foggy,Cornell,R26_0308_1.WAV,IMG_20171213_110909.jpg,IMG_20180516_142905.jpg,KSL,Rhyticeros undulatus,A,2,0,2,01:50,"",KSL,,3
Tauk,TTA6-5,Katie,Oka,2017-12-09,09:19,100,"post-rain, drippy, cloudy, wet",Cornell,R26_1006_1.WAV,IMG_20171213_111051.jpg,IMG_20180517_151645.jpg,KSL,Chloropsis sonnerati,A,2,0,2,"","",KSL,,3
Tauk,TTA6-5,Katie,Oka,2017-12-09,09:19,100,"post-rain, drippy, cloudy, wet",Cornell,R26_1006_1.WAV,IMG_20171213_111051.jpg,IMG_20180517_151645.jpg,KSL,Chloropsis sonnerati,A,2,0,2,"","",KSL,,3
Tauk,TTA7-1,Katie,Oka,2017-12-08,05:31,100,"foggy, slightly drippy",Cornell,R26_0311_1.WAV,IMG_20171213_111110.jpg,IMG_20180518_154140.jpg,KSL,Buceros rhinoceros,A,1,0,2,"","",KSL,,3
Tauk,TTA7-2,Katie,Oka,2017-12-08,05:58,100,foggy and slightly drippy,Cornell,R26_0312_1.WAV,IMG_20171213_111118.jpg,IMG_20180518_154152.jpg,KSL,Rhyticeros undulatus,A,1,0,3,"","",KSL,,3
Tauk,TTA7-6,Katie,Oka,2017-12-08,07:38,100,"foggy and drippy, but bright",Cornell,R26_0316_1.WAV,IMG_20171213_111149.jpg,IMG_20180518_154248.jpg,KSL,Anthracoceros malayanus,A,1,0,2,"","",KSL,,3
Tauk,TTA7-7,Katie,Oka,2017-12-08,08:05,100,"bright, still cloudy, slightly drippy",Cornell,R26_0317_1.WAV,IMG_20171213_111156.jpg,IMG_20180518_154306.jpg,KSL,Rhyticeros undulatus,A,1,0,1,"","",KSL,,3
Tauk,TTA7-9,Katie,Oka,2017-12-08,08:54,60,sunny,Cornell,R26_0319_1.WAV,IMG_20171213_111209.jpg,IMG_20180518_154335.jpg,KSL,Anthracoceros malayanus,A,2,0,1,"","",KSL,,3
Tauk,TTB1-1,Indah,Rikardus,2017-12-12,05:30,100,mendung/kabut,YPI,171212-000.wav,IMG_20171213_111805.jpg,IMG_20180707_104116.jpg,ISS,Anorrhinus galeritus,A,3,0,5,02:45,"",KSL,,3
Tauk,TTB1-4,Indah,Rikardus,2017-12-12,08:00,0,cerah,YPI,171212-003.wav,IMG_20171213_111835.jpg,IMG_20180707_104151.jpg,ISS,Rhyticeros undulatus,A,2,0,5,07:15,"",KSL,,3
Tauk,TTB2-1,Indah,Rikardus,2017-12-14,05:30,100,mendung,YPI,171214-000,IMG_20171214_105357.jpg,IMG_20180707_104234.jpg,ISS,Rhyticeros undulatus,"",4,0,3,00:14,"",KSL,,3
Tauk,TTB2-3,Indah,Rikardus,2017-12-14,06:29,60,cerah,YPI,171214-002.wav,IMG_20171214_105418.jpg,IMG_20180707_104249.jpg,ISS,Copsychus malabaricus,A,1,0,4,05:47,"",KSL,,3
